name,channel,link,rss_url,platform,confidence,topic,geography,group,notes
"Jon Haidt","After Babel","https://www.afterbabel.com","https://www.afterbabel.com/feed","Newsletter - Substack","HIGH","Tech, Culture","Boston, MA","Culture & Media, Money & Work","Substack /feed"
"Jon Youshaei","Jon Youshaei","https://www.youtube.com/@youshaei","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Careers, Tech","Los Angeles, CA","Money & Work","fetch https://www.youtube.com/@youshaei extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jonathan Larsen","Jonathan Larsen's Substack","https://jonathanlarsen.substack.com","https://jonathanlarsen.substack.com/feed","Newsletter - Substack","HIGH","Investigative, Politics, Faith/Religion","New Jersey - US","Social Issues, Journalism Formats, Power & Politics","Substack /feed"
"Jonathan Macri","Knicks Film School","https://knicksfilmschool.substack.com","https://knicksfilmschool.substack.com/feed","Newsletter - Substack","HIGH","Sports, Local","New York, NY","Civic Life, Lifestyle & Personal Life","Substack /feed"
"Jonathan Nunn","Vittles","https://vittles.substack.com","https://vittles.substack.com/feed","Newsletter - Substack","HIGH","Food, Culture","United Kingdom","Culture & Media, Lifestyle & Personal Life","Substack /feed"
"Jonathan P. Thompson","The Land Desk","https://www.landdesk.org","https://www.landdesk.org/feed","Newsletter - Substack","HIGH","Climate/Environment","Colorado - US","Science, Health & Environment","Substack /feed"
"Jonathan Schwabish","Policy Viz","https://policyviz.substack.com?r=1orch&utm_medium=ios&utm_source=profile","https://policyviz.substack.com?r=1orch&utm_medium=ios&utm_source=profile/feed","Newsletter - Substack","HIGH","Explanatory, Government Accountability","Washington, D.C.","Journalism Formats, Power & Politics","Substack /feed"
"Jonn Elledge","The Newsletter of (Not Quite) Everything","https://jonn.substack.com","https://jonn.substack.com/feed","Newsletter - Substack","HIGH","Culture, Media/Power, History","United Kingdom","Culture & Media","Substack /feed"
"Jonny Matthews","Economics Explainer","https://www.youtube.com/@EconomicsExplained","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Finance/Economics","National - US","Money & Work","fetch https://www.youtube.com/@EconomicsExplained extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joon Lee","I am Joon Lee","https://www.youtube.com/@iamjoonlee","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports, Internet Culture","New York, NY","Culture & Media, Lifestyle & Personal Life","fetch https://www.youtube.com/@iamjoonlee extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jordan Gass-Poore","Hazard Podcast","https://hazardpodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Investigative, Climate/Environment","New York, NY","Science, Health & Environment, Journalism Formats","Check Listen Notes for feed URL"
"Jordan Schneider","ChinaTalk","https://www.chinatalk.media","https://www.chinatalk.media/feed","Newsletter - Substack","HIGH","Policy, Politics","Washington, D.C.","Power & Politics","Substack /feed"
"Jose Luis Vilson","The Jose Vilson","https://thejosevilson.com","https://thejosevilson.com/feed","Website","MEDIUM","Education, Identity/Belonging","New York, NY","Civic Life, Social Issues","WordPress likely; custom sites may 404"
"Joseph Pisenti","Real Life Lore","https://www.youtube.com/@RealLifeLore","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory","Dallas, TX","Journalism Formats","fetch https://www.youtube.com/@RealLifeLore extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joseph Politano","Apricitas","https://www.apricitas.io","https://www.apricitas.io/feed","Newsletter - Substack","HIGH","Labor, Finance/Economics","Washington, D.C.","Money & Work","Substack /feed"
"Josh Hendrickson","Economic Forces","https://www.economicforces.xyz","https://www.economicforces.xyz/feed","Newsletter - Substack","HIGH","Finance/Economics","Mississippi - US","Money & Work","Substack /feed"
"Josh McConnel","Ctrl Alt Deliberate","https://ctrlaltdeliberate.com","https://ctrlaltdeliberate.com/feed","Newsletter - Substack","HIGH","Tech, Media/Power","New York, NY","Culture & Media, Money & Work","Substack /feed"
"Josh Stephens","Housing in Practice","https://housinginpractice.substack.com","https://housinginpractice.substack.com/feed","Newsletter - Substack","HIGH","Architecture, Real Estate","Los Angeles, CA","Culture & Media, Money & Work","Substack /feed"
"Josh Thomas","School of Traditional Skills","https://schooloftraditionalskills.com","https://schooloftraditionalskills.com/feed","Website","MEDIUM","Outdoors, Education","Bonners Ferry, ID","Civic Life, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Joy Reid","The Joy Reid Show","https://www.youtube.com/@TheJoyReidShow","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Gender, Media/Power","Washington, D.C.","Social Issues, Culture & Media, Power & Politics","fetch https://www.youtube.com/@TheJoyReidShow extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joyce Vance","Joyce Vance","https://joycevance.substack.com","https://joycevance.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues, Politics","Birmingham, AL","Power & Politics","Substack /feed"
"Julia Barton","Continuous Wave","https://continuous-wave.beehiiv.com","https://continuous-wave.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","History","Boston, MA","Culture & Media","Beehiiv /feed"
"Julia Carpenter","A Woman to Know","https://juliaccarpenter.substack.com","https://juliaccarpenter.substack.com/feed","Newsletter - Substack","HIGH","Gender, Explanatory","New York, NY","Journalism Formats, Social Issues","Substack /feed"
"Julia La Roche","The Julia La Roche Show","https://www.youtube.com/@TheJuliaLaRocheShow","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Business, Personal Finance, Tech","New York, NY","Money & Work","fetch https://www.youtube.com/@TheJuliaLaRocheShow extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Julie Fratantoni Phd","Better Brain by Dr. Julie","https://drjuliefratantoni.substack.com/account","https://drjuliefratantoni.substack.com/account/feed","Newsletter - Substack","HIGH","Health/Wellness","National - US","Science, Health & Environment","Substack /feed"
"Julie Holstein","WARD 6","https://www.brooklynward6.com","https://www.brooklynward6.com/feed","Newsletter - Beehiiv","HIGH","Local News","New York, NY","Civic Life","Beehiiv /feed"
"Julie Rose","Provo Notes","https://provonotes.substack.com","https://provonotes.substack.com/feed","Newsletter - Substack","HIGH","Local news, Politics","Provo, UT","Civic Life, Power & Politics","Substack /feed"
"Julie Roys","The Roys Report","https://julieroys.com","https://julieroys.com/feed","Website","MEDIUM","Investigative, Faith/Religion","Chicago, IL","Social Issues, Journalism Formats","WordPress likely; custom sites may 404"
"Julie Vick","Humor Me","https://julievick.substack.com","https://julievick.substack.com/feed","Newsletter - Substack","HIGH","Comedy, Books/Writing","Denver, CO","Culture & Media","Substack /feed"
"Justin Gerdes","Quitting Carbon","https://www.quittingcarbonmedia.com","https://www.quittingcarbonmedia.com/rss","Newsletter - Ghost","HIGH","Energy, Climate/Environment, Policy","California - US","Science, Health & Environment, Power & Politics","Ghost /rss"
"Jxmyhighroller","Jxmyhighroller","https://www.youtube.com/@JxmyHighroller","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.youtube.com/@JxmyHighroller extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"K Kaufmann","E/lectrify","https://electrifynews.beehiiv.com","https://electrifynews.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","Climate/Environment","Washington, D.C.","Science, Health & Environment","Beehiiv /feed"
"Kaiser Fung","Junk Charts","https://www.junkcharts.com","https://www.junkcharts.com/feed","Website","MEDIUM","Data Visualization","National - US","Journalism Formats","WordPress likely; custom sites may 404"
"Kansas Helen","Kansas Helen","https://www.youtube.com/@kansashelen?app=desktop","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Government Accountability, Local News","Topeka, KS","Power & Politics, Civic Life","fetch https://www.youtube.com/@kansashelen?app=desktop extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Karen Attiah","The Golden Hour by Karen Attiah","https://karenattiah.substack.com","https://karenattiah.substack.com/feed","Newsletter - Substack","HIGH","Politics, Media/Power","Washington, D.C.","Culture & Media, Power & Politics","Substack /feed"
"Karl Bode","The Fine Print","https://karlbode.com","https://karlbode.com/rss","Newsletter - Ghost","HIGH","Tech","Seatlle, WA","Money & Work","Ghost /rss"
"Kat Callahan","Payday Report","https://paydayreport.com","https://paydayreport.com/feed","Website","MEDIUM","Labor","Japan","Money & Work","WordPress likely; custom sites may 404"
"Kate Lindsay","Embedded","https://embedded.substack.com","https://embedded.substack.com/feed","Newsletter - Substack","HIGH","Internet Culture","New York, NY","Culture & Media","Substack /feed"
"Kate Manne","More to Hate","https://katemanne.substack.com","https://katemanne.substack.com/feed","Newsletter - Substack","HIGH","Activism, Lifestyle, Internet Culture, Gender","New York, NY","Social Issues, Culture & Media, Lifestyle & Personal Life","Substack /feed"
"Kate Morrissey","Beyond the Border News","https://beyondthebordernews.substack.com","https://beyondthebordernews.substack.com/feed","Newsletter - Substack","HIGH","Immigration","San Diego, CA","Social Issues","Substack /feed"
"Kate Woodsome","Invisible Threads","https://katewoodsome.substack.com","https://katewoodsome.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness","Washington, D.C.","Science, Health & Environment","Substack /feed"
"Katelyn Burns","Burns Notice","https://www.burnsnotice.com","https://www.burnsnotice.com/rss","Newsletter - Ghost","HIGH","LGBTQIA, Internet Culture, Politics","Washington, D.C.","Culture & Media, Social Issues, Power & Politics","Ghost /rss"
"Katharine Hayhoe","Talking Climate","https://katharinehayhoe.substack.com","https://katharinehayhoe.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment","Texas - US","Science, Health & Environment","Substack /feed"
"Katharine Wilkinson","Human on Earth","https://drkwilkinson.substack.com","https://drkwilkinson.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Science","Atlanta, GA","Science, Health & Environment","Substack /feed"
"Katie Harbath","Anchor Change","https://anchorchange.substack.com","https://anchorchange.substack.com/feed","Newsletter - Substack","HIGH","Politics, World","National - US","Power & Politics, General News","Substack /feed"
"Kaya Yurieff","Scalable","https://scalablepod.co","https://scalablepod.co/feed","Newsletter - Beehiiv","HIGH","Media/Power","New York, NY","Culture & Media","Beehiiv /feed"
"Keith Edwards","Keith's Debate Club","https://www.youtube.com/@keithedwards","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","Washington, D.C.","Power & Politics","fetch https://www.youtube.com/@keithedwards extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kelly Coyne","Guilty Pleasures","https://kellymariecoyne.substack.com","https://kellymariecoyne.substack.com/feed","Newsletter - Substack","HIGH","Culture, Gender","Washington, D.C.","Culture & Media, Social Issues","Substack /feed"
"Kelly Kimball","Kelly Kimball","https://thisweekonice.substack.com/podcast","NEEDS_LOOKUP","Podcast","PENDING","Human Rights, Politics","New York, NY","Social Issues, Power & Politics","Check Listen Notes for feed URL"
"Kelton Wright","Shangri-logs","https://shangrilogs.substack.com","https://shangrilogs.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Local, Outdoors, Home","Montana, U.S.","Science, Health & Environment, Lifestyle & Personal Life, Civic Life","Substack /feed"
"Ken Klippenstein","Ken Klippenstein","https://www.kenklippenstein.com","https://www.kenklippenstein.com/feed","Newsletter - Substack","HIGH","Politics, National Security","National - US","Power & Politics","Substack /feed"
"Ken White","The PopeHat Report","https://www.popehat.com","https://www.popehat.com/feed","Newsletter - Beehiiv","HIGH","Law/Legal Issues","Los Angeles, CA","Power & Politics","Beehiiv /feed"
"Kenny Beecham","KOT4Q","https://www.youtube.com/@KOT4Q","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.youtube.com/@KOT4Q extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kerstin Hasse","Hasse Mit Liebe","https://www.hassemitliebe.com","https://www.hassemitliebe.com/feed","Newsletter - Beehiiv","HIGH","Health/Wellness, Fashion","Switzerland","Lifestyle & Personal Life, Science, Health & Environment","Beehiiv /feed"
"Kevin Cirilli","Meet the Future","https://mtf.tv","https://mtf.tv/feed","Newsletter - Substack","HIGH","Tech","Washington, D.C.","Money & Work","Substack /feed"
"Kim Iversen","Kim Iversen","https://www.youtube.com/channel/UCoJTOwZxbvq8Al8Qat2zgTA","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Foreign Policy","California - US","Power & Politics","fetch https://www.youtube.com/channel/UCoJTOwZxbvq8Al8Qat2zgTA extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kim Zetter","Zero Day","https://www.zetter-zeroday.com","https://www.zetter-zeroday.com/rss","Newsletter - Ghost","HIGH","Tech, National Security, Investigative","National - US","Journalism Formats, Power & Politics, Money & Work","Ghost /rss"
"Kofie Yeboah","Kofie","https://www.youtube.com/channel/UCMHtVwCWo88DFzF6PikFOfQ","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports, Culture","National - US","Culture & Media, Lifestyle & Personal Life","fetch https://www.youtube.com/channel/UCMHtVwCWo88DFzF6PikFOfQ extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kris McDaniel","LittleTechGirl","https://littletechgirl.com","https://littletechgirl.com/feed","Website","MEDIUM","Tech, Home, Design","Chicago, IL","Culture & Media, Lifestyle & Personal Life, Money & Work","WordPress likely; custom sites may 404"
"Kristen Panthagani","You Can Know Things","https://youcanknowthings.com","https://youcanknowthings.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Science","Connecticut","Science, Health & Environment","Substack /feed"
"Kristen Wile","Unpretentious Palate","https://unpretentiouspalate.com","https://unpretentiouspalate.com/feed","Website","MEDIUM","Food, Local","Charlotte, NC","Lifestyle & Personal Life, Civic Life","WordPress likely; custom sites may 404"
"Kristin Kobes DuMez","Du Mez CONNECTIONS","https://kristindumez.substack.com","https://kristindumez.substack.com/feed","Newsletter - Substack","HIGH","Faith/Religion, Gender","Grand Rapids, MI","Social Issues","Substack /feed"
"Krystal Ball","Breaking Points","https://www.youtube.com/c/breakingpoints","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","Virginia - US","Power & Politics","fetch https://www.youtube.com/c/breakingpoints extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kyle Chan","High Capacity","https://www.high-capacity.com","https://www.high-capacity.com/feed","Newsletter - Substack","HIGH","Tech, World","Washington, D.C.","Money & Work, General News","Substack /feed"
"Kyle Hill","Kyle Hill","https://www.youtube.com/@KyleHill","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","Los Angeles, CA","Science, Health & Environment","fetch https://www.youtube.com/@KyleHill extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Kyle Kulinski","Secular Talk","https://www.youtube.com/@SecularTalk","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","New York, NY","Power & Politics","fetch https://www.youtube.com/@SecularTalk extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Lachlan Cartwright","Breaker Media","https://www.breakermedia.com","https://www.breakermedia.com/feed","Newsletter - Beehiiv","HIGH","Media/Power","New York, NY","Culture & Media","Beehiiv /feed"
"Latoya Allen","The Strategy Files","https://thestrategyfiles.beehiiv.com","https://thestrategyfiles.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","Fashion","National - US","Lifestyle & Personal Life","Beehiiv /feed"
"Laura Belin","BleedingHeartland","https://www.bleedingheartland.com","https://www.bleedingheartland.com/feed","Website","MEDIUM","Politics, Policy, Local News, Government Accountability","Iowa, U.S.","Power & Politics, Civic Life","WordPress likely; custom sites may 404"
"Laura Paskus","Laura Paskus","https://laurapaskus215494.substack.com","https://laurapaskus215494.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Local, Government Accountability","New Mexico, U.S.","Science, Health & Environment, Power & Politics, Civic Life","Substack /feed"
"Laura Weffer Cifuentes","Esta es la Cosa","https://estaeslacosa.com","https://estaeslacosa.com/feed","Website","MEDIUM","Local, Politics, Government Accountability","Atlanta, GA","Power & Politics, Civic Life","WordPress likely; custom sites may 404"
"Lawrence Pintak","Mystic Worldview with Lawrence Pintak","https://lawrencepintak.substack.com","https://lawrencepintak.substack.com/feed","Newsletter - Substack","HIGH","Faith/Religion, World","Washington - US","Social Issues, General News","Substack /feed"
"Lawrence Schlossman","Throwing Fits","https://www.throwingfits.com","NEEDS_LOOKUP","Podcast","PENDING","Fashion","New York, NY","Lifestyle & Personal Life","Check Listen Notes for feed URL"
"Lee Fang","Lee Fang","https://www.leefang.com","https://www.leefang.com/feed","Newsletter - Substack","HIGH","Investigative, Politics, Policy","San Francisco, CA","Journalism Formats, Power & Politics","Substack /feed"
"Leeja Miller","Leeja Miller","https://www.youtube.com/@LeejaMiller","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Law/Legal Issues, Media/Power","Minneapolis, MN","Power & Politics, Culture & Media","fetch https://www.youtube.com/@LeejaMiller extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Lenny Rachitsky","Lenny's Podcast","https://www.youtube.com/@LennysPodcast","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","National - US","Money & Work","fetch https://www.youtube.com/@LennysPodcast extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Leonardo Puglisi","Leonardo Puglisi","https://www.youtube.com/@6NewsAU","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News","Australia","General News","fetch https://www.youtube.com/@6NewsAU extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Les Leopold","Wall Street's War on Workers","https://lesleopold.substack.com","https://lesleopold.substack.com/feed","Newsletter - Substack","HIGH","Labor, Finance/Economics","New York, NY","Money & Work","Substack /feed"
"Lex Roman","Journalists Pay Themselves","https://www.paidnewsletterplaybook.com","https://www.paidnewsletterplaybook.com/feed","Newsletter - Beehiiv","HIGH","Media/Power","National - US","Culture & Media","Beehiiv /feed"
"Lia Haberman","ICYMI","https://liahaberman.substack.com","https://liahaberman.substack.com/feed","Newsletter - Substack","HIGH","Tech, Media/Power, Internet Culture","Los Angeles, CA","Culture & Media, Money & Work","Substack /feed"
"Lina Lecaro","Lina Lecaro","https://linalecaro.substack.com","https://linalecaro.substack.com/feed","Newsletter - Substack","HIGH","Entertainment/Hollywood, Music, Culture, Local, Things to Do","Los Angeles, CA","Culture & Media, Civic Life, Lifestyle & Personal Life","Substack /feed"
"Lincoln Mitchel","Counter Craft","https://countercraft.substack.com","https://countercraft.substack.com/feed","Newsletter - Substack","HIGH","Books/Writing","New York, NY","Culture & Media","Substack /feed"
"Lindsay Gibbs","Power Plays","https://www.powerplays.news","https://www.powerplays.news/feed","Newsletter - Substack","HIGH","Sports, Gender, Activism","North Carolina - US","Social Issues, Lifestyle & Personal Life","Substack /feed"
"Lindsey Stanberry","The Purse","https://www.thepurse.co","https://www.thepurse.co/rss","Newsletter - Ghost","HIGH","Personal Finance, Careers, Motherhood","New York, NY","Money & Work, Lifestyle & Personal Life","Ghost /rss"
"Lisa Bennett","Savor the World","https://lisabennett.substack.com","https://lisabennett.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Positive News","San Francisco, CA","Science, Health & Environment, General News","Substack /feed"
"Liz Plank","Airplane Mode","https://lizplank.substack.com","https://lizplank.substack.com/feed","Newsletter - Substack","HIGH","Dating/Romance, Gender","New York, NY","Lifestyle & Personal Life, Social Issues","Substack /feed"
"Lorraine Adams","Lorraine Adams","https://lorraineadams1.substack.com","https://lorraineadams1.substack.com/feed","Newsletter - Substack","HIGH","General News","New York, NY","General News","Substack /feed"
"Louie Woodall","Climate Proof","https://www.climateproof.news","https://www.climateproof.news/feed","Newsletter - Beehiiv","HIGH","Climate/Environment","Alabama - US","Science, Health & Environment","Beehiiv /feed"
"Louis Rossmann","Louis Rossmann","https://www.youtube.com/@rossmanngroup","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Austin, TX","Money & Work","fetch https://www.youtube.com/@rossmanngroup extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Lucas Amin","Democracy for Sale","https://democracyforsale.substack.com","https://democracyforsale.substack.com/feed","Newsletter - Substack","HIGH","Investigative, Politics, Government Accountability","United Kingdom","Power & Politics, Journalism Formats","Substack /feed"
"Lucy Ritzmann","FWIW","https://www.fwiw.news","https://www.fwiw.news/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Lyz Lenz","Lyz","https://lyz.substack.com","https://lyz.substack.com/feed","Newsletter - Substack","HIGH","Gender, Politics, Culture","Iowa, U.S.","Culture & Media, Social Issues, Power & Politics","Substack /feed"
"M. Nolan Gray","Arbitrary Lines","https://mnolangray.substack.com","https://mnolangray.substack.com/feed","Newsletter - Substack","HIGH","Policy, Urban planning","California - US","Power & Politics, Civic Life","Substack /feed"
"M.G. Siegler","500ish","https://spyglass.org","https://spyglass.org/feed","Website","MEDIUM","Tech","United Kingdom","Money & Work","WordPress likely; custom sites may 404"
"Maddy Myers","Mothership","https://www.mothership.blog","https://www.mothership.blog/rss","Newsletter - Ghost","HIGH","Games/Gaming, Gender","National - US","Culture & Media, Social Issues","Ghost /rss"
"Madeline Hill","Sports Gossip Show","https://www.sportsgossipshow.com","https://www.sportsgossipshow.com/feed","Newsletter - Substack","HIGH","Sports","Los Angeles, CA","Lifestyle & Personal Life","Substack /feed"
"Maggie Sellers Reum","Hot Smart Rich","https://hotsmartrich.com","https://hotsmartrich.com/feed","Website","MEDIUM","Business, Personal Finance","National - US","Money & Work","WordPress likely; custom sites may 404"
"Marc Elias","Democracy Docket","https://www.youtube.com/democracydocket","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Government Accountability","Washington, D.C.","Power & Politics","fetch https://www.youtube.com/democracydocket extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Marc Rubinstein","Net Interest","https://www.netinterest.co","https://www.netinterest.co/feed","Newsletter - Substack","HIGH","Finance/Economics","United Kingdom","Money & Work","Substack /feed"
"Marcy Wheeler","emptywheel","https://www.emptywheel.net","https://www.emptywheel.net/feed","Website","MEDIUM","National Security","Ireland","Power & Politics","WordPress likely; custom sites may 404"
"Margaret Sullivan","American Crisis","https://margaretsullivan.substack.com","https://margaretsullivan.substack.com/feed","Newsletter - Substack","HIGH","Media/Power","New York, NY","Culture & Media","Substack /feed"
"Maria Hinojosa","Futuro Media","https://futuromediagroup.org","https://futuromediagroup.org/feed","Website","MEDIUM","Immigration, Identity/Belonging","New York, NY","Social Issues","WordPress likely; custom sites may 404"
"Marianna Limas","Science Writing","https://sciencewriting.substack.com","https://sciencewriting.substack.com/feed","Newsletter - Substack","HIGH","Science, Careers, Architecture","Brazil","Culture & Media, Money & Work, Science, Health & Environment","Substack /feed"
"Marianne Dhenin","Marianne Dhenin","https://newsletter.mariannedhenin.com","https://newsletter.mariannedhenin.com/rss","Newsletter - Ghost","HIGH","Activism, Labor","National - US","Social Issues, Money & Work","Ghost /rss"
"Marina Mogilko","Silicon Valley Girl","https://www.youtube.com/channel/UCiq1FIgtEK7LRAOB1JXTPig","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, Tech","San Francisco, CA","Journalism Formats, Money & Work","fetch https://www.youtube.com/channel/UCiq1FIgtEK7LRAOB1JXTPig extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Marion Nestle","Food Politics","https://www.foodpolitics.com","https://www.foodpolitics.com/feed","Website","MEDIUM","Food","New York, NY","Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Mark Bittman","The Bittman Project","https://bittmanproject.substack.com","https://bittmanproject.substack.com/feed","Newsletter - Substack","HIGH","Food, Health/Wellness, Labor","New York - US","Lifestyle & Personal Life, Science, Health & Environment, Money & Work","Substack /feed"
"Mark Bowden","The Behavior Panel","https://www.youtube.com/@thebehaviorpanel","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, General News, Crime","National - US","Civic Life, General News, Power & Politics","fetch https://www.youtube.com/@thebehaviorpanel extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Mark Hertling","Hertling's Analysis","https://markhertling.substack.com","https://markhertling.substack.com/feed","Newsletter - Substack","HIGH","National Security, History","Orlando, FL","Culture & Media, Power & Politics","Substack /feed"
"Mark Jacob","Stop the Presses","https://www.stopthepresses.news","https://www.stopthepresses.news/feed","Newsletter - Substack","HIGH","Media/Power","Chicago, IL","Culture & Media","Substack /feed"
"Mark Manson","Subtle Art of Not Giving a F*ck","https://markmanson.net/podcast","NEEDS_LOOKUP","Podcast","PENDING","Explanatory","California - US","Journalism Formats","Check Listen Notes for feed URL"
"Mark Simon","The Journalism Salute","https://pod.link/journalismsalute","NEEDS_LOOKUP","Podcast","PENDING","Media/Power","Pennsylvania - US","Culture & Media","Check Listen Notes for feed URL"
"Mark Trahant","Mark Trahant","https://marktrahant.substack.com","https://marktrahant.substack.com/feed","Newsletter - Substack","HIGH","Identity/Belonging, Policy","Phoenix, AZ","Social Issues, Power & Politics","Substack /feed"
"Mark Zuckerman","Nats Journal","https://natsjournal.com","https://natsjournal.com/feed","Newsletter - Substack","HIGH","Sports","Washington, D.C.","Lifestyle & Personal Life","Substack /feed"
"Marton Barcza","TechAltar","https://www.youtube.com/@TechAltar","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Germany","Money & Work","fetch https://www.youtube.com/@TechAltar extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Masuma Ahuja","Future Possible","https://futurepossible.substack.com","https://futurepossible.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics, Tech","Dubai","Money & Work","Substack /feed"
"Mathew Ingram","Mathew Ingram","https://torment-nexus.mathewingram.com","https://torment-nexus.mathewingram.com/rss","Newsletter - Ghost","HIGH","Tech, Media/Power","Canada","Culture & Media, Money & Work","Ghost /rss"
"Matika Wilbur","All My Relations Podcast","https://www.allmyrelationspodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Culture, Identity/Belonging","Seatlle, WA","Culture & Media, Social Issues","Check Listen Notes for feed URL"
"Matt","Remote Queer","https://remotequeer.co","https://remotequeer.co/rss","Newsletter - Ghost","HIGH","Travel, LGBTQIA","Australia","Social Issues, Lifestyle & Personal Life","Ghost /rss"
"Matt Binder","Matt Binder","https://www.youtube.com/c/MattBinder","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Culture, Politics","New York, NY","Culture & Media, Power & Politics","fetch https://www.youtube.com/c/MattBinder extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Matt Cameron","DEPORTNATION","https://deportnation.com","https://deportnation.com/feed","Newsletter - Substack","HIGH","Immigration, Law/Legal Issues","Boston, MA","Social Issues, Power & Politics","Substack /feed"
"Matt Ferrell","Undecided with Matt Ferrell","https://www.youtube.com/@UndecidedMF","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Massachussetts - US","Money & Work","fetch https://www.youtube.com/@UndecidedMF extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Matt Laslo","Ask a Pol","https://www.askapolpolitics.com","https://www.askapolpolitics.com/feed","Newsletter - Substack","HIGH","Politics","Washington, D.C.","Power & Politics","Substack /feed"
"Matt Pearce","Rebuild Local News","https://mattdpearce.substack.com","https://mattdpearce.substack.com/feed","Newsletter - Substack","HIGH","Media/Power","National - US","Culture & Media","Substack /feed"
"Matt Stoller","BIG","https://www.thebignewsletter.com","https://www.thebignewsletter.com/feed","Newsletter - Substack","HIGH","History, Finance/Economics","Washington, D.C.","Money & Work, Culture & Media","Substack /feed"
"Matt Taibbi","Racket News","https://taibbi.substack.com","https://taibbi.substack.com/feed","Newsletter - Substack","HIGH","Politics, Culture, Media/Power","New Jersey - US","Culture & Media, Power & Politics","Substack /feed"
